Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
politie,l&geval/wegvervoer/letsel prio 1 wergea nieuwoldstrjitte,Ongeval met letsel op Nieuwoldstrjitte in Wergea,2024-02-01,09:39:35
politie,ongeval/wegvervoer/letsel prio 1 wergea nieuwoldstrjitte,Ongeval met letsel op Nieuwoldstrjitte in Wergea,2024-02-01,09:39:35
politie,2 ongeval wegvervoer materieel zuiderparkweg rotterdam icnum 60933,Politie naar Zuiderparkweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-01,09:38:35
politie,prio 2 schielands hoge zeedijk gouda persoon te water,Persoon te water op Schielands Hoge Zeedijk in Gouda,2024-02-01,09:34:59
brandweer,p 1 bad-03 stank/hind. lucht gaslucht binnen reinwardtstraat amsterdam 133431,Geen beschrijving beschikbaar,2024-02-01,09:53:07
brandweer,p 2 bdh-03 liftopsluiting de vest alphen aan den rijn 162233,Assistentie bij liftopsluiting op De Vest in Alphen Aan Den Rijn,2024-02-01,09:51:20
brandweer,p 1 40697 letsel liechtensteinweg nieuwdorp,Ongeval met letsel op Liechtensteinweg in Nieuwdorp,2024-02-01,09:50:41
brandweer,p 2 herbezet./kazerneren herbezetting kazerne gouda keerkring gouda,Brandweer met gepaste spoed naar Keerkring in Gouda  herbezetting kazerne,2024-02-01,09:46:20
brandweer,spoed ambu,Brandweer,2024-02-01,09:44:14
brandweer,p 1 bnn-04 voertuig te water de knobben drachten 027111 026110 027071 026993 026933,Voertuig te water op De Knobben in Drachten,2024-02-01,09:43:35
brandweer,p 2 bnh-02 liftopsluiting ns station schagen plantsoen schagen 105630,Assistentie bij liftopsluiting op Plantsoen in Schagen,2024-02-01,10:11:15
brandweer,p 2 bad-02 ass. ambu afhijsen talmastraat mrterdam 133551 139232,Brandweer met gepaste spoed voor assistentie ambulance voor afhijsen patiënt,2024-02-01,10:07:37
brandweer,p 2 bad-02 ass. ambu afhijsen talmastraat amsterdam 133551 139232,Assistentie ambulance voor afhijsen patiënt op Talmastraat in Amsterdam,2024-02-01,10:07:37
brandweer,p 1 bdh-15 ongeval wegvervoer loosduinsekade 's-gravenhage 159662,Ongeval op Loosduinsekade in Den Haag,2024-02-01,10:06:11
brandweer,test test test,Brandweer   test/oefening,2024-02-01,10:03:11
brandweer,p 1 bdh-04 ongeval gaslekkage buiten vleerplein moordrecht 169195 163131,Gaslek op Vleerplein in Moordrecht,2024-02-01,10:01:56
brandweer,test test test,Brandweer   test/oefening,2024-02-01,09:59:46
brandweer,p 2 bzb-01 br container breda dc2 hekven breda 203161,Buitenbrand (container) op Hekven in Breda,2024-02-01,09:59:07
brandweer,p 5 bon-06 dier op hoogte schuttersbergweg arnhem 079038,Brandweer naar Schuttersbergweg in Arnhem,2024-02-01,09:57:55
brandweer,"p 1 40702 letsel a17 li 15,5 oud gastel",Ongeval met letsel op A17,2024-02-01,09:56:19
brandweer,p 1 bon-04 br winkel bodysilk haaksbergerstraat enschede 054151,Brandweer met spoed naar Haaksbergerstraat in Enschede,2024-02-01,09:55:57
brandweer,p 1 bon-04 br winkel bodysilk haaksbergerstraat enschede 059096 054131 054231,Brandweer met spoed naar Haaksbergerstraat in Enschede,2024-02-01,09:54:54
politie,aanrijding letsel praxis doe-het-zelf center b.v. fil. 2319 ravenswade nieuwegein,Politie naar Ravenswade in Nieuwegein voor ongeval met letsel,2024-02-01,10:06:58
politie,prio 1 loosduinsekade sgravh ongeval wegvervoer letsel,Ongeval met letsel op Loosduinsekade in Den Haag,2024-02-01,10:06:11
politie,aanrijding letsel stadswei westermeenweg harderwijk 78673,Politie naar Stadswei in Harderwijk voor ongeval met letsel,2024-02-01,09:59:24
politie,aanrijding letsel drie decembersingel venlo,Politie naar Drie Decembersingel in Venlo voor ongeval met letsel,2024-02-01,09:55:38
brandweer,p 2 bzb-01 br container breda dc2 hekven breda 200064,Buitenbrand (container) op Hekven in Breda,2024-02-01,10:24:18
brandweer,p 1 ongeval rijnweg europoort rotterdam,Geen beschrijving beschikbaar,2024-02-01,10:23:10
brandweer,"contact ac svp p 1 bad-01 middel br br wegvervoer a1 re 4,8 diemen 139091",Telefonisch contact meldkamer op A1 in Diemen,2024-02-01,10:15:35
politie,bel oc 26788,Politie,2024-02-01,10:17:06
brandweer,p 1 brt-04 oms drukknopmelding koole tankstorage botlek hn4040 oude maasweg botlek rotterdam 179022 171632 172061 179196 171362 171684,Automatisch brandalarm op Oude Maasweg in Botlek Rotterdam,2024-02-01,10:28:45
brandweer,p 1 bdh-01 stank/hind. lucht gaslucht binnen tiendweg-west lekkerkerk 163531,Gaslucht op Tiendweg-West in Lekkerkerk,2024-02-01,10:28:01
brandweer,p 1 bdh-01 stank/hind. lucht gaslucht binnen tiendweg-west lekkerkerk 169195 163530,Gaslucht op Tiendweg-West in Lekkerkerk,2024-02-01,10:28:01
brandweer,p 2 brt-03 ass. ambu afhijsen jasmijnstraat dordrecht 186651,Assistentie ambulance voor afhijsen patiënt op Jasmijnstraat in Dordrecht,2024-02-01,10:27:58
brandweer,p 1 bnn-04 reanimatie ovd-b lijnbaan winsum gr 013493,Assistentie bij reanimatie op Lijnbaan in Winsum,2024-02-01,10:27:58
brandweer,p 1 bnn-04 reanimatie lijnbaan winsum gr 011532,Assistentie bij reanimatie op Lijnbaan in Winsum,2024-02-01,10:27:58
brandweer,p 1 bad-04 stank/hind. lucht gaslucht binnen osdorper ban amsterdam 132531,Gaslucht op Osdorper Ban in Amsterdam,2024-02-01,10:27:10
politie,3 dier in problemen polderweg schiedam icnum 61035,Politie naar Polderweg in Schiedam,2024-02-01,10:35:42
politie,prio 1 koningstraat hoefkade sgravh ongeval wegvervoer letsel,Ongeval met letsel op Koningstraat in Den Haag,2024-02-01,10:35:27
politie,graag contact oc apeldoorn741,Politie,2024-02-01,10:35:23
politie,aanrijding letsel oud-valkenburgerweg valkenburg li,Politie naar Oud-Valkenburgerweg in Valkenburg voor ongeval met letsel,2024-02-01,10:24:09
brandweer,p 1 bnh-01 ass. ambu tilassistentie rembrandtsingel akersloot 104333,Assistentie ambulance op Rembrandtsingel in Akersloot,2024-02-01,10:45:52
brandweer,p 1 brt-05 br woning boezem streefkerk 186831,Woningbrand op Boezem in Streefkerk,2024-02-01,10:44:47
politie,aanrijding letsel n300 re - ring parkstad brunssum,Politie naar N300 in Brunssum voor ongeval met letsel,2024-02-01,10:45:55
politie,aanrijding letsel poortdijk utrechtseweg ijsselstein,Politie naar Poortdijk in Ijsselstein voor ongeval met letsel,2024-02-01,10:45:16
politie,1 ongeval wegvervoer letsel westerlengte capelle aan den ijss icnum 61047,Politie  voor ongeval met letsel,2024-02-01,10:42:22
politie,graag contact politie meldkamer apeldoorn gms:741,Politie naar Apeldoorn,2024-02-01,10:39:42
trauma,a1 ambu 08993 - culemborg plantijnweg,Traumaheli naar Plantijnweg in Culemborg,2024-02-01,10:41:48
brandweer,p 1 bmd-01 ass. ambu afhijsen buisweg hilversum 147051 142131,Assistentie ambulance voor afhijsen patiënt op Buisweg in Hilversum,2024-02-01,10:55:54
brandweer,p 2 bnh-04 ass. ambu afhijsen de zevenster wormerveer 118051 118036,Assistentie ambulance voor afhijsen patiënt op De Zevenster in Wormerveer,2024-02-01,10:52:20
brandweer,p 1 brt-04 oms drukknopmelding cin koole tankstorage botlek hn4040 oude maasweg botlek rotterdam 178791,Automatisch brandalarm op Oude Maasweg in Botlek Rotterdam,2024-02-01,10:46:54
brandweer,p 2 bnh-03 ass. politie afhijsen nieuwe gracht haarlem 123150 123030,Assistentie ambulance voor afhijsen patiënt op Nieuwe Gracht in Haarlem,2024-02-01,10:46:12
politie,aanrijding letsel oranjelaan roermond,Geen beschrijving beschikbaar,2024-02-01,10:54:56
politie,ongeval/wegvervoer/letsel prio 1 leeuwarden heliconweg stadionplein,Ongeval met letsel op Heliconweg in Leeuwarden,2024-02-01,10:52:44
politie,"aanrijding letsel n300 re - ring parkstad 10,3 brunssum",Politie naar N300 in Brunssum voor ongeval met letsel,2024-02-01,10:46:59
trauma,a0 dia: ja ambu 17992 18193 kromhoutrh dordrecht dordrt bon 16757,Traumaheli naar Kromhout in Dordrecht,2024-02-01,10:52:16
brandweer,p 3 contact mkb pc-l mkb rotterdam wilhelminakade rotterdam 179098,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-02-01,11:18:03
brandweer,p 1 bnn-02 ongeval wegvervoer wollegaastdam brandemeer leeuwarden 026193 026132,Ongeval op Wollegaastdam in Leeuwarden,2024-02-01,11:16:09
brandweer,p 1 bzb-03 br wegvervoer tankstation total a59l de fendert fijnaart rijkswe fijnaart 201139,Voertuigbrand in Fijnaart,2024-02-01,11:15:48
brandweer,test test test,Geen beschrijving beschikbaar,2024-02-01,11:13:05
brandweer,p 1 bzb-03 br wegvervoer tankstation total a59l de fendert fijnaart rijkswe fijnaart 201131,Voertuigbrand in Fijnaart,2024-02-01,11:12:56
brandweer,p 1 bzb-03 br wegvervoer tankstation total a59l de fendert fijnaart rijkswe fijnaart 201135,Voertuigbrand in Fijnaart,2024-02-01,11:11:31
brandweer,p 1 brt-06 br woning nieuwenhoornstraat rotterdam 173451 173561 173431 179232,Woningbrand op Nieuwenhoornstraat in Rotterdam,2024-02-01,11:10:26
brandweer,p 2 blb-01 liftopsluiting spoorstraat venlo 233231,Assistentie bij liftopsluiting op Spoorstraat in Venlo,2024-02-01,11:07:16
brandweer,p 2 bon-01 ass. ambu tilassistentie veldsalie tiel 088531,Assistentie ambulance op Veldsalie in Tiel,2024-02-01,11:06:48
brandweer,p 2 bad-01 ass. ambu afhijsen het hoogt amsterdam 133151 132231,Assistentie ambulance voor afhijsen patiënt op Het Hoogt in Amsterdam,2024-02-01,11:04:18
brandweer,p 2 blb-01 liftopsluiting spoorstraat venlo 233269,Assistentie bij liftopsluiting op Spoorstraat in Venlo,2024-02-01,11:04:07
brandweer,x,Geen beschrijving beschikbaar,2024-02-01,11:01:02
brandweer,p 1 bnn-01 oms brandmelding herbergier assen molenstraat assen 038231,Automatisch brandalarm op Molenstraat in Assen,2024-02-01,11:01:02
brandweer,p 1 oms drukknopmelding cin koole tankstorage botlek hn4040 oude maasweg botlek rotterdam,Automatisch brandalarm op Oude Maasweg in Botlek Rotterdam,2024-02-01,10:59:58
brandweer,p 1 bnn-03 br wegvervoer madenweg gieten 038465 038433,Voertuigbrand op Madenweg in Gieten,2024-02-01,10:58:44
politie,3 dier in problemen noorderkanaalweg rotterdam icnum 61107,Politie naar Noorderkanaalweg in Rotterdam,2024-02-01,11:17:56
politie,bel oc 26828 svp,Politie,2024-02-01,11:16:38
politie,ongeval/wegvervoer/letsel prio 1 leeuwarden wollegaastdam brandemeer,Ongeval met letsel op Wollegaastdam in Leeuwarden,2024-02-01,11:16:09
politie,prio 1 mient appelstraat sgravh ongeval wegvervoer letsel,Ongeval met letsel op Mient in Den Haag,2024-02-01,11:05:53
politie,prio 1 appelstraat mient sgravh ongeval wegvervoer letsel,Ongeval met letsel op Appelstraat in Den Haag,2024-02-01,11:04:27
politie,2 ongeval wegvervoer materieel vroesenlaan rotterdam icnum 61088,Politie naar Vroesenlaan in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-01,11:02:59
politie,"aanrijding letsel a74 re 99,9 tegelen",Politie naar A74 in Tegelen voor ongeval met letsel,2024-02-01,11:02:14
politie,svp contact mka zcc arnhem,Politie naar Arnhem voor contact met de meldkamer opnemen,2024-02-01,11:01:46
brandweer,p 2 brt-03 bijstand schammenkamp rotterdam 179287 179183,Brandweer met gepaste spoed naar Schammenkamp in Rotterdam,2024-02-01,11:29:57
brandweer,p 1 bob-02 stank/hind. lucht gaslucht binnen karel doormanstraat veghel 213931,Gaslucht op Karel Doormanstraat in Veghel,2024-02-01,11:28:35
brandweer,p 2 aub contact mkp,Brandweer met gepaste spoed,2024-02-01,11:24:10
brandweer,p 2 bob-01 liftopsluiting huisartsprakt homa kruisstraat veldhoven 224641,Assistentie bij liftopsluiting op Kruisstraat in Veldhoven,2024-02-01,11:23:24
politie,aanrijding letsel droefakkers eerbeekseweg loenen 78845,Politie naar Droefakkers in Loenen voor ongeval met letsel,2024-02-01,11:18:20
brandweer,intrekken alarm brw oms brandmelding verzorgingshuis torenerf prins van oranjestraat wormer,Automatisch brandalarm op Prins van Oranjestraat in Wormer,2024-02-01,11:41:11
brandweer,neem contact op met het hcc,Brandweer,2024-02-01,11:40:48
brandweer,p 2 bnh-02 oms brandmelding verzorgingshuis torenerf prins van oranjestraat wormer 118036,Geen beschrijving beschikbaar,2024-02-01,11:40:18
brandweer,p 1 bad-02 ass. ambu afhijsen keizersgracht amsterdam 133251 139233,Assistentie ambulance voor afhijsen patiënt op Keizersgracht in Amsterdam,2024-02-01,11:33:56
brandweer,p 2 bnh-01 liftopsluiting zigt warmenhuizen 105634,Assistentie bij liftopsluiting op Zigt in Warmenhuizen,2024-02-01,11:33:01
brandweer,p 1 bdh-01 ass. ambu afhijsen bereklauwkreek leiderdorp 164152 164130,Assistentie ambulance voor afhijsen patiënt op Bereklauwkreek in Leiderdorp,2024-02-01,11:32:48
brandweer,contact mkb svp verlichting bvd mkb rotterdam wilhelminakade rotterdam 179171 179181,Brandweer naar Wilhelminakade in Rotterdam,2024-02-01,11:32:39
politie,aanrijding letsel visarenddreef houtribweg lelystad,Politie naar Visarenddreef in Lelystad voor ongeval met letsel,2024-02-01,11:41:14
politie,aanrijding letsel afrit a79 re - meerssen 2 valkenburg li,Geen beschrijving beschikbaar,2024-02-01,11:34:11
politie,aanrijding letsel afrit a79 re - meerssen 2 valkdburg li,Politie naar A79 in Meerssen voor ongeval met letsel,2024-02-01,11:34:10
politie,aanrijding letsel bornerbroeksestraat ambachtstraat almelo 78874,Politie naar Bornerbroeksestraat in Almelo voor ongeval met letsel,2024-02-01,11:31:49
brandweer,p 2 bon-01 br nacontrole cbs de hoeksteen p.chr. basisonderwijs homoetsestr maurik 087431,Nacontrole in Maurik,2024-02-01,11:52:50
brandweer,p 1 bnn-01 ongeval gaslekkage buiten holprijp tzum 027393 024831,Gaslek op Holprijp in Tzum,2024-02-01,11:50:14
brandweer,p 2 bzb-03 stank/hind. lucht gaslucht buiten west langeweg 's-heerenhoek 194738,Gaslucht in Langeweg,2024-02-01,11:47:22
brandweer,p 2 bon-02 hv overig gaslekkage buiten nieuwe barteldweg twello 063631,Gaslek op Nieuwe Barteldweg in Twello,2024-02-01,11:46:59
brandweer,p 2 bon-01 br nacontrole cbs de hoeksteen p.chr. basisonderwijs homoetsestr maurik 087531,Nacontrole in Maurik,2024-02-01,11:45:56
brandweer,p 2 bzb-03 stank/hind. lucht gaslucht buiten west langeweg 's-heerenhoek 194731,Gaslucht in Langeweg,2024-02-01,11:45:28
brandweer,p 1 bmd-01 ongeval wegvervoer thv: licht auto-auto visarenddreef houtribweg lelystad 258091 255132 255131,Ongeval op Visarenddreef in Lelystad,2024-02-01,11:43:30
brandweer,p 2 bad-03 brandgerucht javastraat amsterdam 133451 133431,Brandgerucht op Javastraat in Amsterdam,2024-02-01,11:41:35
politie,1 ongeval wegvervoer letsel n216 re groot-ammers icnum 61175,Geen beschrijving beschikbaar,2024-02-01,11:52:48
brandweer,p 1 bdh-02 oms brandmelding haags popcentrum popradar burgemeester hovylaan 's-gravenhage 157730,Automatisch brandalarm op Burgemeester Hovylaan in Den Haag,2024-02-01,12:06:50
brandweer,contact ac svp,Brandweer  voor telefonisch contact meldkamer,2024-02-01,12:04:12
brandweer,spoed ambu,Brandweer,2024-02-01,12:02:38
brandweer,p 1 brt-03 oms handmelder parkeergarage erasmusbrug willemsplein rotterdam 179232,Automatisch brandalarm (handmelder) op Willemsplein in Rotterdam,2024-02-01,12:01:41
brandweer,p 1 40870 letsel h.essers bergen op zoom h.essers bergen op zoom conradweg bergen op zoom,Geen beschrijving beschikbaar,2024-02-01,11:59:27
brandweer,p 1 40870 letsel h.essers bergen op zoom h.essers ber,Ongeval met letsel in Bergen Op Zoom,2024-02-01,11:59:27
brandweer,p 1 brt-04 ongeval gaslekkage buiten ringstraat sommelsdijk 174531 179197,Gaslek op Ringstraat in Sommelsdijk,2024-02-01,11:59:07
brandweer,p 1 blb-01 reanimatie economiestraat sittard 244631,Assistentie bij reanimatie op Economiestraat in Sittard,2024-02-01,11:58:29
politie,ongeval wegvervoer letsel botenlaan eindhoven,Politie naar Botenlaan in Eindhoven voor ongeval met letsel,2024-02-01,12:06:31
politie,ongeval wegvervoer letsel botenlaanjg eindhoven,Politie naar Botenlaan in Eindhoven voor ongeval met letsel,2024-02-01,12:06:31
politie,ongeval wegvervoer letsel tandtechnisch lab van noort botenlaanca eindhoven,Politie naar Botenlaan in Eindhoven voor ongeval met letsel,2024-02-01,12:05:50
politie,gen op zoom conradweg bergen op zoom,Politie naar Conradweg in Bergen Op Zoom,2024-02-01,11:59:28
brandweer,"p 1 40908 letsel a17 re 19,8 oud gastel",Ongeval met letsel op A17,2024-02-01,12:19:01
brandweer,p 1 40909 letsel quirijnstoklaan tilburg,Ongeval met letsel in Tilburg,2024-02-01,12:18:33
brandweer,"p 1 40904 letsel a17 li 20,0 oud gastel",Geen beschrijving beschikbaar,2024-02-01,12:15:47
brandweer,p 2 brt-05 oms brandmelding first rotterdam cv diergaardesingel rotterdam 07!232,Automatisch brandalarm op Diergaardesingel in Rotterdam,2024-02-01,12:15:13
brandweer,p 2 brt-05 oms brandmelding first rotterdam cv diergaardesingel rotterdam 179232,Automatisch brandalarm op Diergaardesingel in Rotterdam,2024-02-01,12:15:12
brandweer,p 1 bad-01 br woning keerpunt amsterdam 133351 132451 133331 132431,Woningbrand op Keerpunt in Amsterdam,2024-02-01,12:12:48
brandweer,p 2 bzb-01 br gerucht tierraoutdoor paardebijsters breda 205332,Brandgerucht op Paardebijsters in Breda,2024-02-01,12:11:11
politie,aanrijding letsel govert flinckstraat heerlen,Geen beschrijving beschikbaar,2024-02-01,12:17:07
politie,1 overval bedrijf/instelling laan op zuid rotterdam icnum 61233,Geen beschrijving beschikbaar,2024-02-01,12:15:42
politie,graag contact oc apeldoorn gms 989,Politie naar Apeldoorn,2024-02-01,12:14:07
politie,"ongeval wegvervoer letsel a2 re - kp vught 121,2 r vught",Politie naar A2 in Vught voor ongeval met letsel,2024-02-01,12:08:57
brandweer,p 1 bdh-02 stank/hind. lucht gaslucht binnen kolfmakersteeg leiden 169192 164130,Geen beschrijving beschikbaar,2024-02-01,12:28:52
brandweer,p 2 bdh-01 oms brandmelding activite de ommedijk ommedijk leiderdorp 164130,Automatisch brandalarm op Ommedijk in Leiderdorp,2024-02-01,12:28:09
brandweer,p 2 bnh-01 ongeval gaslekkage buiten stroet sint maarten 105634,Gaslek op Stroet in Sint Maarten,2024-02-01,12:27:30
brandweer,p 2 bnh-01 ongeval gaslekkage buiten stroet sint maarten 105633,Gaslek op Stroet in Sint Maarten,2024-02-01,12:25:05
brandweer,p 1 reanimatie nassaulaan baarn 090331,Assistentie bij reanimatie op Nassaulaan in Baarn,2024-02-01,12:23:52
brandweer,"p 1 40912 letsel a58 li 39,9 tilburg",Ongeval met letsel op A58 in Tilburg,2024-02-01,12:19:55
brandweer,p 2 bad-03 nacontrole hotel arena 's-gravesandestraat amsterdam 133431,Nacontrole op 's-Gravesandestraat in Amsterdam,2024-02-01,12:19:35
brandweer,spoed ambu,Brandweer,2024-02-01,12:19:14
politie,2 ongeval wegvervoer materieel tweedweg botlek rotterdam icnum 61238,Politie naar Tweedweg in Botlek Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-01,12:20:18
politie,aanrijding letsel kroostweg zeist,Politie naar Kroostweg in Zeist voor ongeval met letsel,2024-02-01,12:19:27
brandweer,p 1 40940 letsel steenstraat dongen,Ongeval met letsel op Steenstraat in Dongen,2024-02-01,12:40:28
brandweer,p 1 40941 letsel burgemeester bechtweg tilburg,Ongeval met letsel op Burgemeester Bechtweg in Tilburg,2024-02-01,12:39:34
